,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,label
10,226.8685478300668,393.5308658698951,216.80116382086595,407.4472042171291,10.667845631402026,14.025653588650515,10.298373642304398,14.20468975614691,0.011240059585301894,0.009871990467507644,0.011485591279271325,0.009821975643823404,0.9542874261439422,0.9206762902027588,0.9563147581249825,0.9178707337422474,precancer
11,137.9897676991136,180.74871883857864,110.19506343714058,232.41627624503107,7.228498340708048,8.66908438891835,6.776678200692054,9.363144195732154,0.03991215456585073,0.03884825507217152,0.04024860418640311,0.038685431802526066,0.9709944916435417,0.9619824745631728,0.9768471876449876,0.9511151306619878,precancer
12,252.03660886873388,430.305946640803,229.4299844595072,401.6440748309251,10.413605140831763,13.721865642177503,10.04886899965337,13.294821727591115,0.021258181067515477,0.01930870674199758,0.021252576238444728,0.019317645847850867,0.9452421737201138,0.9064909753274583,0.9502053789836528,0.9127192435682849,precancer
13,454.86087939522685,598.5871965507457,349.31205249220494,667.4863085751828,13.98445841770898,16.096472595535996,12.217911822262229,16.989238231659368,0.049656919145861844,0.04843134071492658,0.05003802600394815,0.048551649983455805,0.926355083757901,0.9030814818555651,0.943449534077873,0.8919260118778577,precancer
14,158.9845619707232,288.5666327539541,158.90737884193132,237.00407529204307,8.371999838917406,11.294190547283508,8.346040059858758,10.34152618821957,0.02606185640603411,0.024030397810581573,0.025944031397180392,0.024437547564500832,0.9562096306726462,0.9203815003893608,0.9561735079305308,0.9346081667576387,precancer
15,333.5982208702074,475.8207415119745,286.7976355247953,511.08457400662076,12.412956305309889,14.54663658974027,11.663217993079622,15.831152756088857,0.016212440711799034,0.015392366254138095,0.01621144502322951,0.014316109194706318,0.8332419291958753,0.7618137215698257,0.8564498192863114,0.7441684289664701,precancer
16,138.05680770648829,232.5163398693014,110.23600922722164,180.82432760715952,7.230503318584156,9.365342125051383,6.777485582468286,8.671606223610967,0.03991619631903334,0.0387016510781576,0.04026543456419056,0.038858852903142733,0.9709843441760259,0.9511007281416318,0.9768417315317172,0.9619717385910954,precancer
17,243.02215171666975,513.9889384931004,329.5770519166311,506.08890996029567,11.019677950110086,16.25528505428601,13.12092206745594,16.2574668053934,0.012291137448597497,0.010209525993313097,0.011207460671214387,0.010146887701043003,0.9370935641068472,0.8669114837580363,0.914684326067701,0.8689571366077197,precancer
18,217.0698551408263,367.2777625667019,219.1377460573147,361.90196818738127,9.368910507179505,12.206606353882512,9.300644641417609,12.01413959172229,0.04577919554940662,0.0436884027546063,0.04511814597658648,0.04346398513002049,0.8982498480708,0.8278590982063808,0.8972808675581844,0.830378668422554,precancer
19,560.94996773598,694.1160043958927,366.981084198383,739.7079646018005,14.528922382006112,16.10975764937355,11.692964244521303,16.856301694720305,0.04572135697497623,0.04476887515958707,0.04596808651303976,0.044473594377827615,0.8118570740133899,0.7674064406392107,0.8770602836476619,0.7521287043185514,precancer
20,347.4471534425377,622.7398586041361,445.294753654847,708.1663693298781,12.264215528349755,16.699359308758332,13.820447219982231,17.434961048395216,0.03589123233051059,0.03485486229092178,0.03585823004740377,0.03522081023155295,0.9405037361792875,0.8933603877117915,0.9238443294490567,0.87873187376206,precancer
21,153.73999815634087,173.59052576783668,110.6127220299889,231.03365145469255,7.720086651917494,8.117774307363364,6.643425605536364,9.810122042917909,0.03240608145052122,0.0320212373880789,0.03313983921776809,0.03091374704428618,0.936540871658297,0.9282295142413896,0.9543843131625649,0.9044809443496414,precancer
22,196.50762265279033,361.2486129885174,230.38184355931145,379.809467128222,9.281831047496048,12.73386383221733,10.190724646021566,13.169340776843375,0.01799932938657138,0.015327008880732948,0.01735959785483824,0.015343605861887596,0.9360986610318285,0.8824433841014656,0.92515501726281,0.8764040876034356,precancer
23,253.7341141935876,480.19579558985293,254.69410438143396,380.286224417774,9.926205824794328,13.635111494112145,9.861825754786127,12.15515795359388,0.03998014871948735,0.03786168370891622,0.039990185248398244,0.0380777191779135,0.9522740920286248,0.9096344774762529,0.9520630478437668,0.9284360919467896,precancer
24,133.7715016338356,200.60277431126227,107.5153447680381,181.7381956313202,7.743801201215056,9.639593162502363,7.053965695866992,9.196890788515018,0.02214659233412199,0.019889317900049473,0.022962786720012722,0.020344100079119257,0.8769609687251815,0.8154480426646881,0.9010647006786887,0.832802331448728,precancer
25,450.6089371312682,507.5073052230088,345.89549019607335,661.4925790965839,13.636131084070927,14.63486609983334,12.179803921568626,16.70599803343309,0.036006327338720646,0.035260918300957865,0.03605053501636015,0.0347647118387144,0.853098158144853,0.8345590229217644,0.8873394957989722,0.7843605233501437,precancer
26,330.9719261822354,690.7741916826142,533.2568100110554,602.832922667625,12.179054209919325,17.623702932501814,15.468968934365957,16.404233905952964,0.030577388690667853,0.029215806962283757,0.029894448792049538,0.029535124317362757,0.8855797034319576,0.7609275315693007,0.8153917644308586,0.7913633520746085,precancer
27,198.11477413935134,353.27144499943853,237.32396396911724,430.2608878603375,9.528405168446085,13.029550190364466,10.744373776906674,14.253573085781957,0.01532322509420911,0.013363905263706845,0.014423712489602416,0.013126004595782517,0.9526365807806234,0.9152666601592077,0.943122164144711,0.8968005952946542,precancer
28,293.35145879424505,328.19414656719505,176.41786620530598,401.27664989300877,9.837262629056077,10.46472323442688,7.593944636678115,11.685626699057657,0.05663802376947499,0.05526841274997433,0.05678394855358653,0.0547352114985939,0.8759627732758298,0.8612414990718964,0.9253549253043937,0.8303428427273687,precancer
29,391.2962988569285,551.8045578113469,286.9992156862715,485.69506622709997,10.853982300884981,12.751842211811434,9.034186851210901,12.077320839840807,0.0644046171510973,0.06272474508114015,0.06447421969197228,0.06241462312180221,0.8683058181251059,0.8138100899522822,0.903120297663867,0.8361160505928611,precancer
30,413.6823031895211,583.9582277749032,309.57169550172836,655.2326681705396,13.699887075958763,16.17554514431202,11.803552479815545,17.281323384811873,0.02471068013352117,0.023621679983888234,0.025257822277119774,0.02324031850286177,0.8018197597389212,0.7205471366921865,0.8519606973164008,0.6864420950090245,precancer
31,413.68145049777985,655.2510960726717,309.5872549019582,583.9592804673684,13.699426161504483,17.281543177743835,11.803794694348413,16.17500144600675,0.024711668789299854,0.023243499627808164,0.025259605104305517,0.023620153183483844,0.8018189595791981,0.6864314687656428,0.8519523988270712,0.7205450218144743,precancer
32,182.35344658964547,282.44915828216875,121.88034131459834,230.6896206865877,8.112950455633055,10.20230049370503,6.719106135604434,9.223743331537746,0.05767039213116122,0.05408031146673917,0.05768491486584313,0.05422892256661334,0.9619529147114022,0.9410871830452509,0.9745725576346858,0.9518830765312248,precancer
33,423.5006337573702,644.3421019145514,382.8937600922722,473.59143964373044,14.79156296091439,18.306518595640064,14.049400230680567,15.601203077102078,0.012172630970670267,0.011144784171424591,0.012428133118354346,0.01185465141111068,0.8207593072976962,0.7272841167948911,0.8380668125393513,0.7995504948375387,precancer
34,160.74312235363578,269.0161340062268,135.2954472199707,236.75852597784208,7.526984190905457,9.85547700226939,6.964003683664625,9.120800417329448,0.0646203247953986,0.060557965158682905,0.06435169571799283,0.060636882356869135,0.972376659058084,0.9537755800226116,0.9767569641651259,0.9593183460574138,precancer
35,222.74803729709834,487.90101132957807,298.80740289026903,469.153131836014,10.545124899274228,15.80914721488186,12.35045793446183,15.4986151500576,0.02475361758751296,0.023137704447274927,0.02373975496703204,0.023229047268249824,0.9608913798142438,0.9142970795205391,0.9475295787642074,0.9175902686779824,precancer
36,407.2677336836228,828.4483081728607,387.35512110726387,482.1617907340195,14.27381775442465,20.22962577361468,13.990761245674705,15.585516802592325,0.01716085432063831,0.015738217005264638,0.017045434048167756,0.01660533101424218,0.8431457622931893,0.6807585297255943,0.8508941461138996,0.8142005160000381,precancer
37,410.2826327433598,474.3325698421263,273.60937716262856,531.0494302736176,13.09075405604735,13.965677598474016,10.479965397923984,14.94337439990864,0.023208115507007777,0.022853741494844256,0.02445368703038336,0.02256895536838008,0.891106379926164,0.8740723415915483,0.927486919624828,0.8590144353400315,precancer
38,365.76605934736483,739.480048649944,452.42402152638783,604.5961281844069,12.075682874631317,17.246385123744492,13.540551974213319,15.910793183253997,0.05444303746824574,0.05360814932787423,0.05422004174333802,0.05344734041527674,0.9333930062582976,0.8652189652930683,0.9176140131438977,0.8898037176283488,precancer
39,771.3528184918626,900.1284747527667,482.90468281430117,957.3483370929938,17.94942616150445,19.24534675227154,14.008373702422153,20.147226560242053,0.02457149205281966,0.023744166736141,0.025440709608227148,0.023574992876202988,0.7176871734976052,0.670586657934946,0.8233417772093901,0.6496444973261895,precancer
40,373.7943206921673,615.5917387432698,461.68619776674745,753.1990696575725,12.190485778717976,16.031190106322015,13.656319788188302,17.3802789298195,0.05078080424578462,0.05000394332722908,0.05060989660842639,0.05019991481341696,0.932153464616535,0.8881664979725081,0.9162020211802231,0.8631673701003255,precancer
41,293.25044939159125,401.15677020071985,176.37349480968854,328.07301752560807,9.836479074483837,11.685106136850477,7.593702422145251,10.463855630748203,0.056624510217070684,0.05470320140677531,0.05674576614507383,0.05521916214630565,0.8760040578048477,0.8303914027938472,0.9253727658946865,0.8612909744159193,precancer
42,183.4497940445459,231.60815807753897,122.87161851040837,283.6748066830362,8.127537048968888,9.229576705700905,6.732727063427573,10.211794137229466,0.05821685191052648,0.05486713506886687,0.05838954056874267,0.05468901567268112,0.9617335867772809,0.9517033056535747,0.9743720519435058,0.9408460043484808,precancer
43,161.58909011413132,237.64018975760183,136.25984517093258,270.102507716846,7.532688236376863,9.122673783537886,6.973186946010671,9.8603016407817,0.06544593946849846,0.061561987532324614,0.06533446454147142,0.06145124822938789,0.9722365773237627,0.9591746000728375,0.9765957306986227,0.9535977176863005,precancer
44,284.84481141843025,563.9864397107946,367.53222055942234,553.7589899962666,11.528336133099678,16.44589862495083,13.256492459996217,16.318244569401152,0.013209836822149984,0.011362613385046898,0.012468906690100619,0.011290889226386902,0.9188709129988339,0.8392936007170765,0.8953322281763757,0.8422086301337309,precancer
45,252.57086190628917,388.14908248290453,190.21158915618875,352.15528764820533,10.457764750552174,13.009770325304322,8.927509496948554,12.332531148317216,0.027826198234063824,0.02631459987494798,0.028344072316541482,0.026482154705835707,0.9348105516581574,0.8997790520736462,0.950903919022344,0.909072103766024,precancer
46,370.8581535766939,566.7114234484606,334.1826412918092,547.5625542252592,13.02567293510325,16.304158713633615,12.243587081891588,15.446827462549125,0.02052450467014486,0.01920064767135707,0.020992525055781856,0.01994615804446171,0.8369947152328397,0.7508503921194079,0.853114474346238,0.7592696361179416,precancer
47,407.28477599557107,482.1676094626924,387.3666320645874,828.4899878535795,14.274382374631186,15.585852276014752,13.991222606689716,20.230030655331436,0.01715458607350621,0.016596673559803325,0.017037676406409113,0.015741148091180802,0.8431424488285236,0.8142022618513451,0.85089297116982,0.680749321435044,precancer
48,424.14924410029505,474.3557984846196,383.45050749711964,645.2090693504985,14.799386983775907,15.610168315114748,14.05579008073825,18.31485915900422,0.012172802766932495,0.011850668767589598,0.01242925433710114,0.011139634813784244,0.820567744332747,0.7993198141185099,0.8379065156528493,0.7270434457480338,precancer
49,361.0557936946885,443.29933483720373,246.10770472895123,472.95170339524583,12.372603244837881,13.391786685176422,10.010657439446437,14.228723465788425,0.03481774184534141,0.03414690570137577,0.035737318191966204,0.03389584449236609,0.854688199450684,0.8215684261603399,0.9009944487454022,0.8096326472693123,precancer
50,397.30464140855184,499.5735323038038,333.8699423298705,557.1041702817074,12.663255899705216,14.25199838047412,11.628350634371444,14.99080340100742,0.03404621901414555,0.03321576590610453,0.03396232600076912,0.03280419184657654,0.8617461895232922,0.826180989022701,0.8838629568732849,0.8061660587377381,precancer
51,407.0848773967519,608.8547515762085,292.5719953863847,621.8533865464309,14.838403392330333,18.198611834116157,12.49093425605534,18.275481520043698,0.012322734557927234,0.011328345378825617,0.013338558041327024,0.011326085950769754,0.8201169249264373,0.7306076817929701,0.8707055423192527,0.7248667016366831,precancer
52,330.64023068050545,602.1480016195594,532.6538878134185,690.0273815721362,12.174948096885926,16.397154259935174,15.463461006637313,17.616993464053586,0.030594488775732263,0.0295321009407385,0.02989533152806926,0.02922121475602634,0.8856618025977526,0.7915407503098766,0.8155475100503923,0.7611176438896277,precancer
53,195.9645704850822,379.0076865656914,229.64116495910434,360.52398052854664,9.280269122790662,13.163856137005236,10.184609186138939,12.7293187575851,0.017979830420376566,0.015333087163401034,0.01733436230088348,0.015320399564077084,0.9362515776459587,0.8766194153942345,0.9253680005407293,0.8826358185874124,precancer
54,212.0852479815453,378.3925386083785,291.71892284291584,367.59779050264285,8.441118800461297,11.285244953439058,10.127385232301041,11.518040372491635,0.04932265239013356,0.047921130826326305,0.048727982457118534,0.047814086444747265,0.9181163717031863,0.8539074496811985,0.8874236000577237,0.8580747368826103,precancer
55,253.72096235751204,480.19999769436004,254.65213664395026,380.26202340846066,9.92302866351888,13.633509045478355,9.859639635492957,12.15309148656075,0.04018143743384213,0.03802833773418063,0.04021170968788,0.038271567053871185,0.9522797439811828,0.9096397435278414,0.9520741626131883,0.9284454370747945,precancer
56,402.1686274622369,701.3064769475677,447.29736387701297,797.3618795916123,13.722768432436501,18.20675334107864,14.261707148611576,19.15408581170281,0.02506987134830654,0.02382880091217682,0.02516842177280077,0.023867278023572726,0.9219459700665856,0.8639221144295568,0.9132539661545488,0.8452839426841241,precancer
57,449.6522746128295,660.1396032159644,345.1603229527037,506.4638209266364,13.6273160951328,16.69417548730554,12.171718569780891,14.624663080572477,0.03601711190498356,0.03477422119281604,0.03605410879945318,0.0352592540973057,0.8533546512367746,0.7847198662906816,0.8875361107974435,0.834836495966457,precancer
58,340.2667266890454,695.2747709450052,436.20807240700384,611.6579146840642,12.157161841862429,17.30943110191574,13.708550132380276,16.57892491836617,0.03737197794543418,0.03646977220727884,0.03719690475122368,0.0363824993796689,0.9415079729167106,0.8804788383990418,0.925109958160379,0.8948528629823351,precancer
59,198.0741497146437,301.7771241811384,148.66476343961435,292.5189166755696,8.627629096096925,10.787963766216123,7.523725106480528,10.423173251789686,0.03359620453013316,0.03181920009630883,0.0340785240267398,0.031593456633362695,0.9512316156257435,0.9257086985459414,0.9634030624500252,0.9279876099173462,precancer
60,304.0604950221162,437.6780380588955,250.79064590542202,477.45660246401116,10.62163532448375,12.587957660940882,9.474336793540807,13.200948580022418,0.0641572111401063,0.06269875220871902,0.06379223307621314,0.061950165061227004,0.8914946199095184,0.843812454743146,0.9104400899097062,0.8296174886270314,precancer
61,647.9509587020568,864.1653883972826,652.6111188004536,1034.2402568107311,16.82291666666671,19.42045231071918,17.023783160322882,21.601399733936148,0.023376485094385294,0.022753202701776148,0.023439954784647513,0.022323385515443214,0.7993960018479124,0.7323110975084355,0.7977771930959462,0.6796244195575378,precancer
62,339.4703838365051,721.3534350331613,475.84079947042454,658.2238442051504,12.393794872974242,18.153137600191197,14.644166570736344,17.42214145932513,0.01979687867077951,0.018853126836787765,0.019694537626356177,0.018772691533738707,0.9420163901033013,0.8768004270071965,0.9188806198414324,0.8875823607811277,precancer
63,226.24704731204918,406.34038487591835,216.19024415499837,392.49006971808245,10.65808104063422,14.191305275112498,10.288360640647577,14.012960812062426,0.011243549074787576,0.009825094537990188,0.011489917301996737,0.009875965597042574,0.954377266587746,0.9180302267739103,0.9564040623538119,0.9208246426204783,precancer
64,252.79386333301576,402.5904879110542,230.2716213882535,431.34576287798774,10.416930343335252,13.300067152974954,10.053911016460123,13.725370278038161,0.021405547555578004,0.019457919727295162,0.021454164627178078,0.01945390008479896,0.9450929333505231,0.9125377624034957,0.9500364984933014,0.9062909145323709,precancer
65,381.23172474188533,464.9657470067907,306.7500230680521,517.7196020591439,12.646847345132999,14.163340852566199,11.678442906574526,15.066400601539524,0.016544547850672088,0.01554816799730395,0.01657728373802682,0.014988181041245465,0.7787511582575889,0.7300838207869055,0.8219272937525937,0.6994627405488076,precancer
66,115.38391706553277,155.56397257392157,59.82384597674357,156.98220878522645,5.712024806700813,6.626430603310949,4.176441809600343,6.658479575985812,0.0723577390799873,0.068691689973511,0.07228942991133797,0.0684320334389487,0.9825744185242348,0.9765062183874211,0.9909611168688972,0.9762920169761644,precancer
67,216.42868361100128,384.364064224789,178.88047657417127,282.18217477644106,9.103676707474104,12.216690828288653,8.28342350638798,10.425014914878416,0.03500706949090307,0.03277010288112388,0.03492135935368071,0.03296614287444027,0.9550285827858854,0.9201352526311313,0.9628476897403165,0.9413670378248701,precancer
68,158.20817608615155,236.1420905037776,158.0581213307102,287.534696183249,8.362516108247414,10.333658050143866,8.334626453320244,11.28241427908658,0.02579213230660585,0.024156029961024422,0.02554753766753025,0.023783690071359203,0.9564110606869696,0.9348274025768689,0.95639522573654,0.9206435756695658,precancer
69,243.09775692653758,506.2206421899764,329.6674542419436,514.1334903118527,11.021064409977596,16.259204712814686,13.122571083226616,16.257144009985097,0.012289904970325198,0.010146413295898335,0.011206330527855465,0.010208247944844895,0.9370831040896563,0.8689420009628656,0.9146732894797104,0.8668933252621316,precancer
70,426.1988615412908,575.6574932038001,367.693310265281,576.4097981375774,12.255392699114934,14.114176644109893,11.381199538638912,14.343351263810293,0.06318766772095724,0.06190395042782642,0.06301963376608284,0.06158960658498394,0.8576562950722053,0.8079008651208633,0.8773427678884581,0.8076479233247434,precancer
71,166.70655375551814,268.49959506469907,111.49728617473743,238.17030628097436,8.28085304675971,10.372298389770442,6.839797973983729,9.961365424577503,0.05368487225403395,0.050998813817596675,0.05354645312905716,0.051295986319751415,0.9391838707803318,0.9020196919031734,0.9593112077353854,0.9130872514416841,precancer
72,489.9821975364868,596.2044159565169,302.26388473396787,758.9400897487338,15.343225509379915,16.859984609578152,11.829347500919871,19.134464462245514,0.015061873874986312,0.014676089146493288,0.015923200592106484,0.014376361900579535,0.9009324923310179,0.8792891778439248,0.9388056464015726,0.8463404810635008,precancer
73,166.7211144605989,238.18855863204786,111.50293542073746,268.5172133533645,8.280985364506414,9.96148935495748,6.839806607574201,10.372278215057396,0.05367803478861368,0.05129785171310028,0.05354854238788061,0.05100396542429119,0.9391790083442823,0.9130812478710715,0.9593094545543144,0.9020140033898094,precancer
74,267.5018321349514,410.2614263404666,183.96920415224793,364.8448377581294,10.664212297197558,13.077251431546603,8.637739331026506,12.400277633177645,0.04726642053115783,0.04592513651099054,0.04770915509462923,0.04599145778125519,0.9134470012113043,0.8672167557259164,0.9404449308174819,0.881915878979925,precancer
75,450.25638366518564,636.1300133033023,355.6731257208731,516.7987737868395,14.823792404129701,17.682352941177964,12.989296424452291,15.867152524727938,0.014815110934061399,0.013956658215097133,0.015641369591536784,0.014420172873947886,0.7932338239953634,0.7075606409739218,0.8370264022514826,0.7624183399125729,precancer
76,396.7014426622345,482.6273237318743,288.5677047289505,657.0806640060417,13.357439159292023,14.563352420614983,11.173287197231978,17.001446006131737,0.041601149785721055,0.04039245769981363,0.041886178796283036,0.0404485201177006,0.855505607027847,0.8242723797949029,0.8949829942461496,0.7607504066615451,precancer
77,722.0361126474679,910.6829544797795,525.2751441753201,972.4108045578735,19.44681047197629,21.93135519694781,16.626724336793522,22.65361790734178,0.011545904204680367,0.011022824213459112,0.012236986701432796,0.010936646722003224,0.6962251456529155,0.6166429222760917,0.778979920878566,0.5906522925259067,precancer
78,361.6919593473461,473.8794724969904,246.65877739331108,444.04934929726824,12.36759080014754,14.224848169357132,9.990726643598677,13.38425588524587,0.03570430504012044,0.03480981464562084,0.036976752403121455,0.03517205627196605,0.8544501593795192,0.8092829039796386,0.900785009900528,0.821288620266135,precancer
79,153.13956489675476,230.73609809706633,109.84404844290671,173.20756550408478,7.676507190265585,9.788212158019983,6.587600922722054,8.085696107351819,0.03295508029925079,0.031658012704297155,0.03391653854095838,0.03262270130186185,0.9367949665281907,0.9046124134969558,0.9547054202464608,0.9283941891003858,precancer
80,251.93502335695175,401.46572748577523,229.3187521583681,430.1163187489823,10.409376725883222,13.290236303533286,10.044583860940376,13.71729174652692,0.02127910969632103,0.019331008942598715,0.02127420694487114,0.019321510265686216,0.9452481969090006,0.9127324181003348,0.9502149326510272,0.9065047754879317,precancer
81,312.3185955936555,478.9857712996979,279.30279123413965,431.2403030829041,11.334658462389447,14.16807218462699,10.949480968858206,13.328428480537315,0.024507976230926036,0.023153958055296752,0.024774604573697612,0.023563562206386546,0.8252548144047276,0.732088372543867,0.8439513579487532,0.7587978963425704,precancer
82,561.5105895095777,740.3491815605746,367.2122029988436,694.9390826537467,14.526698469764314,16.852437966338073,11.676908881199529,16.108797501302394,0.04593155992233085,0.04516054489104083,0.046565947409142654,0.045432191976256094,0.8116761045248301,0.7519232420961094,0.8769870521974088,0.7671393878652882,precancer
83,283.46832428201935,551.96906063658,365.9780562909743,562.2498148250017,11.507018593519408,16.301862702433212,13.239320248646052,16.432649602703925,0.013208814252082077,0.011283224306132829,0.012457293870425443,0.011347655075201236,0.9192188800672031,0.8426328489512136,0.8957179321137763,0.8397010372619617,precancer
84,312.3744469026537,431.3250043380359,279.3947520184536,479.0879865810896,11.335776179941066,13.329423332755454,10.950991926182308,14.169090172943255,0.024496993490352535,0.023561705068436762,0.024767277791873092,0.02314817921605812,0.8252324754323398,0.7587631429233939,0.8439082589234806,0.7320452205395626,precancer
85,400.6316331461457,795.0614896432419,445.74632784616597,699.4046845684273,13.70475883652327,19.143041597378335,14.250011511452472,18.19640947750605,0.02462254889230521,0.023297116018989383,0.02448974684343326,0.02323769928318937,0.922212971665669,0.8456681677332164,0.9135198659597951,0.8642364692311169,precancer
86,773.4915998340521,960.1419283938199,484.2113494809684,902.7473191046693,17.947421183628542,20.15567123604749,13.995409457900893,19.25409219735224,0.024925904142445134,0.024089207401122484,0.02604110399770424,0.024296465424381953,0.7170734371622192,0.6488341054806612,0.822969774399988,0.6698275462418418,precancer
87,198.57730808172792,293.0547397606292,149.11772763899327,302.2851839789865,8.624545517304522,10.413166594134509,7.514677103717758,10.779562439296406,0.03410171414213227,0.032250603902512935,0.03494852028480979,0.03245947594391607,0.951103734433986,0.9278498809999975,0.9632885645780319,0.9255776302424539,precancer
88,410.86587389379764,532.1422522991859,273.6652018454418,475.1927584013299,13.07402286135688,14.932049279890089,10.445916955017445,13.960043958587452,0.023537027427638198,0.022923591702426336,0.024977053787249154,0.023210838557079463,0.8909881276127112,0.8587718046821186,0.9274961275469623,0.8738863766300481,precancer
89,174.5227912341403,328.5776273931535,268.00789316002573,395.26407542369554,7.920622837370187,11.089536699635989,10.124320151179909,12.434021632252175,0.04412084480800766,0.04298376645343543,0.04272006558490067,0.04263892571600029,0.9363775853284788,0.8802168541900771,0.9022215552046885,0.855900169774784,precancer
90,455.6292519358417,770.8929030019489,465.55976931949203,591.2602579675395,15.190530512536988,20.042743941235702,15.385790080738172,17.404696627915214,0.013147938265513718,0.01172925161336857,0.013056305299457076,0.012385016091075004,0.7661335103429017,0.604594611270158,0.7612000428833077,0.6967396166103509,precancer
91,274.75285058448634,422.7187443258948,222.02666916080074,455.3427856667611,11.051474479933201,13.767650712312776,9.994955105329144,14.205525565685676,0.036372914945009945,0.034586043219866205,0.03600717093653823,0.03448832191531472,0.9348443913505997,0.8997175573755931,0.947325851794968,0.8919778102160768,precancer
92,397.9556254609101,558.5019839204366,334.18264129181,500.63647405867505,12.652343750000199,14.984255885245993,11.605017301038098,14.248990687721466,0.034328945027627455,0.03349825780408312,0.03461005771074782,0.033832373768762136,0.861557463932212,0.8057335140059461,0.8837863789489858,0.8258593805764617,precancer
93,174.40014994232934,395.0563711030288,267.88351539453936,328.3668922436359,7.918973471741571,12.431534501706707,10.122522584808262,11.087049569090533,0.04408887800104113,0.042613265161305994,0.042690814984964576,0.04295919267270117,0.9364037252559932,0.8559336434043685,0.9022381518182127,0.880258564751836,precancer
94,135.07924271754803,186.9694603505108,87.1944982698947,165.36435884087916,5.948527378318507,7.024061542020926,4.739319492502731,6.493770605587376,0.09481117773016283,0.09200368459247421,0.09385597011775489,0.09212554880121723,0.9621674983415194,0.9476324118201014,0.9755387518188239,0.9536837425005432,precancer
95,379.814251474919,452.47998149113806,184.00357554786606,436.85927468334023,11.739007190265472,12.746786974377189,8.069411764705732,12.623055121754241,0.059100238615547286,0.0578579543715106,0.060053468489094035,0.05791106255253372,0.8719790136237874,0.8474743742965719,0.9379386751492899,0.8527397311931272,precancer
96,416.18800700589804,596.5801376598165,385.03271049596106,567.9264040719826,13.244307706489755,15.975244375037187,12.462237600922778,15.554190525768751,0.03975087562456436,0.038255518089696246,0.039558155876142594,0.03837567720814464,0.8438594865226505,0.7760698487214371,0.8555164458021495,0.7868259188177424,precancer
