,contrast_0,contrast_45,contrast_90,contrast_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,label
0,2374.0172351783335,2449.3401435031174,1936.388530092416,2216.4139973445162,0.519328642839018,0.5012934268360655,0.6054347951082346,0.5487336854104885,0.05873346373278412,0.05836263714691341,0.064683247069472,0.06211253402430121,0.011676079930911751,0.01137282636312018,0.011929016049916981,0.011841811905691214,precancer
1,835.7162760721993,1090.0787391346353,1170.29877565303,1134.8076341648602,0.6640421808097325,0.5567688221101564,0.5239282791952982,0.5386099652612574,0.08947878444808512,0.07953780661063069,0.07341045086678491,0.0752617780359551,0.015521321292138084,0.014126565753165558,0.01331853617541415,0.013842650398435692,precancer
2,1363.7783815298747,1311.4508338058404,1110.4629364893533,1276.8926799887693,0.3162106376280438,0.34243516839746396,0.44860197646614036,0.3598733100303754,0.048106916844254013,0.04912287722858941,0.05975335183771837,0.05015577792509559,0.01058744256819812,0.010620140758047786,0.011263024447569268,0.010759987964805668,precancer
3,1818.9086320920912,2033.1147265063234,1975.920112847058,2031.3528572429393,0.7124490652291068,0.677918029480991,0.6872996502037778,0.6782023718852578,0.09069667026299996,0.09148132342120788,0.08790625262603512,0.08758495221935954,0.02855415536003803,0.0283454989131371,0.027551983889344243,0.027954823719152262,precancer
4,424.5269822761218,435.848745748309,297.6632763065502,354.4604828042369,0.8362528812852766,0.8321728930119953,0.885287058554813,0.8635089907944177,0.1911105024959726,0.19153440062735003,0.20408276928043323,0.19672296642229403,0.05148751351721631,0.05225229108529726,0.05346767972565588,0.05304430032131427,precancer
5,1118.8330439814167,1199.6810353865394,1044.7148712148398,1143.9245241812248,0.3892803605665987,0.3458431171805201,0.43138328527562486,0.37625634791841345,0.1027038489412921,0.10117163254290008,0.10219860823637417,0.10179160968088938,0.025879832149251245,0.025688475421864334,0.025393383575923127,0.025509384247884476,precancer
6,1118.7102662036436,1143.8132192611313,1044.6124695441185,1199.5599461865268,0.38931416562137616,0.37628276631369134,0.43140775899102835,0.34587320054321025,0.10269573392253452,0.1018431202954392,0.10217789705284619,0.10115219470814536,0.02588314510967707,0.025515436371999812,0.025393294036941454,0.025690808190079163,precancer
7,1819.0709751156833,1864.6784815730337,1782.9280426964413,2044.4942197037624,0.43670520796728424,0.423047164239917,0.45001816898182717,0.36744258430298476,0.08022901380324832,0.07978043046352064,0.08504647736788049,0.07973090480829416,0.016321002970956174,0.01645617728551379,0.01715252372562655,0.016564474228824042,precancer
8,1524.0541044776128,1553.8995063303446,1400.71210452308,1501.052638416511,0.4102988124934176,0.39964645970914536,0.45813132541691437,0.41999849204284295,0.08126484980644254,0.07769948437119152,0.08450902068908717,0.08421760323934233,0.01500008402677911,0.01467911580320759,0.015316366247773706,0.015169599691198105,precancer
9,1525.5583022388178,1502.5375566893765,1402.17008436839,1555.4524518140993,0.41017560807866515,0.4198772115598264,0.4579885734432661,0.39951484679013816,0.08129314181424555,0.08413885253780523,0.08451386436179897,0.07765253001456264,0.014997711244968345,0.015171125965119821,0.01531784088086854,0.014679286840354005,precancer
